N-FT127837	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Y31644>N-FT127837
N-Y88255	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Y31644>N-FT127837>N-Y88255
N-Z19830	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830
N-BY81248	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-BY81248
N-Y225149	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-Y225149
N-Y36764	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-Y36764
N-BY194441	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-Y36764>N-BY194441
N-Y36762	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-Y36764>N-Y36762
N-Y21268	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-Y21268
N-Y20927	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-Y21268>N-Y20927
N-FT102249	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-Y21268>N-Y20927>N-FT102249
N-Y21269	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-Y21268>N-Y20927>N-Y21269
N-BY33071	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-Y21268>N-Y20927>N-Y21269>N-BY33071
N-Y69558	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-Y21268>N-Y20927>N-Y21269>N-BY33071>N-Y69558
N-BY125502	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-BY125502
N-BY128013	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-BY125502>N-BY128013
N-Y609	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-BY125502>N-BY128013>N-Y609
N-Z35012	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-BY125502>N-BY128013>N-Z35012
N-BY81938	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-BY125502>N-BY81938
N-FT27717	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-BY125502>N-BY81938>N-FT27717
N-K628	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-BY125502>N-BY81938>N-K628
N-FT237707	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-BY125502>N-BY81938>N-K628>N-FT237707
N-BY186496	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-BY125502>N-BY81938>N-K628>N-BY186496
N-CTS12908	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-CTS12908
N-Z35003	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-CTS12908>N-Z35003
N-BY188927	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-CTS12908>N-Z35003>N-BY188927
N-Y21583	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-CTS12908>N-Y21583
N-Y21582	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-CTS12908>N-Y21583>N-Y21582
N-Y20909	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-CTS12908>N-Y21583>N-Y21582>N-Y20909
N-Y67221	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>N>N-Z4762>N-L729>N-Z1956>N-TAT>N-F1419>N-L708>N-Z4863>N-M2126>N-CTS1678>N-Z1979>N-CTS6967>N-L1026>N-Z1936>N-CTS1223>N-Z1934>N-Z1928>N-Z1925>N-Z1926>N-Z1927>N-Z1933>N-VL62>N-Z4747>N-Z1941>N-Z1940>N-Z4770>N-Z5038>N-Z4786>N-Z4890>N-Z19830>N-CTS12908>N-Y21583>N-Y21582>N-Y20909>N-Y67221
O	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O
O-F265	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265
O-M268	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268
O-P49	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49
O-F1658	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658
O-Y72638	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-Y72638
O-Y60121	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-Y72638>O-Y60121
O-CTS9259	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259
O-CTS562	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-CTS562
O-BY71443	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-CTS562>O-BY71443
O-BY115072	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-CTS562>O-BY71443>O-BY115072
O-MF14248	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-CTS562>O-BY71443>O-MF14248
O-Y165989	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-CTS562>O-BY71443>O-MF14248>O-Y165989
O-K10	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10
O-CTS10687	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-CTS10687
O-F787	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-CTS10687>O-F787
O-47Z	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z
O-BY45877	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-BY45877
O-Y178511	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-BY45877>O-Y178511
O-BY130355	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-BY45877>O-Y178511>O-BY130355
O-Y40708	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-BY45877>O-Y178511>O-BY130355>O-Y40708
O-Y173866	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-BY45877>O-Y178511>O-BY130355>O-Y173866
O-CTS10674	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674
O-K2	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2
O-K13	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2>O-K13
O-Y185286	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2>O-K13>O-Y185286
O-Y165505	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2>O-K13>O-Y165505
O-CTS203	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2>O-K13>O-CTS203
O-ACT4054	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2>O-K13>O-CTS203>O-ACT4054
O-Y149377	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2>O-K13>O-CTS203>O-ACT4054>O-Y149377
O-Y126340	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2>O-K13>O-Y126340
O-Y178266	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2>O-K13>O-Y126340>O-Y178266
O-FTF30316	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2>O-K13>O-Y126340>O-Y178266>O-FTF30316
O-Y178267	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2>O-K13>O-Y126340>O-Y178266>O-Y178267
O-Y179172	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2>O-K13>O-Y126340>O-Y178266>O-Y178267>O-Y179172
O-Y264510	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2>O-K13>O-Y126340>O-Y178266>O-Y178267>O-Y264510
O-Z24599	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2>O-K13>O-Z24599
O-Y181118	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2>O-K13>O-Z24599>O-Y181118
O-Z24597	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2>O-K13>O-Z24599>O-Z24597
O-K473	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2>O-K13>O-Z24599>O-Z24597>O-K473
O-Y128235	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2>O-K13>O-Z24599>O-Z24597>O-Y128235
O-Y129802	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2>O-K13>O-Z24599>O-Z24597>O-Y128235>O-Y129802
O-CTS9852	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2>O-K13>O-Z24599>O-Z24597>O-CTS9852
O-K14	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2>O-K13>O-K14
O-Y126418	A0-T>A1>A1b>BT>CT>CF>F>GHIJK>HIJK>IJK>K>K2>K-M2308>K-M2335>NO>O>O-F265>O-M268>O-P49>O-F1658>O-CTS9259>O-K10>O-47Z>O-CTS10674>O-K2>O-K13>O-K14>O-Y126418
